"","geo","time","values"
"2501","EA",2003-07-01,1730528.9
"2502","EA12",2003-07-01,1730528.9
"2503","EA19",2003-07-01,1755711.8
"2504","EE",2003-07-01,1944.4
"2505","EL",2003-07-01,42089.3
"2506","ES",2003-07-01,178662
"2507","EU15",2003-07-01,2237942.9
"2508","EU27_2019",2003-07-01,1961859.5
"2509","EU28",2003-07-01,2365792.6
"2510","FI",2003-07-01,32905
"2511","FR",2003-07-01,360204
"2512","HR",2003-07-01,6966.9
"2513","HU",2003-07-01,16061.2
"2514","IE",2003-07-01,31167.7
"2515","IT",2003-07-01,307131.8
"2516","LT",2003-07-01,3894.5
"2517","LU",2003-07-01,5646.2
"2518","LV",2003-07-01,2441.7
"2519","MK",2003-07-01,945.4
"2520","MT",2003-07-01,1129.9
"2521","NL",2003-07-01,111734
"2522","NO",2003-07-01,43125.7
"2523","PL",2003-07-01,41341.2
"2524","PT",2003-07-01,31747.4
"2525","RO",2003-07-01,13169.7
"2526","RS",2003-07-01,4100.6
"2527","SE",2003-07-01,62397.3
"2528","SI",2003-07-01,5902.8
"2529","SK",2003-07-01,6955.3
"2530","TR",2003-07-01,72803
"2531","UK",2003-07-01,404103.8
"2532","AT",2003-04-01,51488.8
"2533","BE",2003-04-01,64029
"2534","BG",2003-04-01,3752
"2535","CH",2003-04-01,74660.1
"2536","CY",2003-04-01,2813.8
"2537","CZ",2003-04-01,20487.7
"2538","DE",2003-04-01,490884
"2539","DK",2003-04-01,41134.7
"2540","EA",2003-04-01,1727437
"2541","EA12",2003-04-01,1727437
"2542","EA19",2003-04-01,1751976.8
"2543","EE",2003-04-01,1980.2
"2544","EL",2003-04-01,39201.1
"2545","ES",2003-04-01,184555
"2546","EU15",2003-04-01,2227052.4
"2547","EU27_2019",2003-04-01,1958115.2
"2548","EU28",2003-04-01,2351051.9
"2549","FI",2003-04-01,33158
"2550","FR",2003-04-01,364333
"2551","HR",2003-04-01,6386
"2552","HU",2003-04-01,16097.6
"2553","IE",2003-04-01,32596.5
"2554","IT",2003-04-01,312822.4
"2555","LT",2003-04-01,3708.3
"2556","LU",2003-04-01,5842.1
"2557","LV",2003-04-01,2348.6
"2558","MK",2003-04-01,935.1
"2559","MT",2003-04-01,1071.5
"2560","NL",2003-04-01,115922
"2561","NO",2003-04-01,42891.5
"2562","PL",2003-04-01,41914.3
"2563","PT",2003-04-01,32061
"2564","RO",2003-04-01,10638.8
"2565","RS",2003-04-01,3822.5
"2566","SE",2003-04-01,65559.6
"2567","SI",2003-04-01,5843.6
"2568","SK",2003-04-01,6773.5
"2569","TR",2003-04-01,56500.8
"2570","UK",2003-04-01,393108.1
"2571","AT",2003-01-01,49611
"2572","BE",2003-01-01,61619
"2573","BG",2003-01-01,3342.8
"2574","CH",2003-01-01,76215.9
"2575","CY",2003-01-01,2709.7
"2576","CZ",2003-01-01,18733.8
"2577","DE",2003-01-01,483757
"2578","DK",2003-01-01,40300.1
"2579","EA",2003-01-01,1674409.1
"2580","EA12",2003-01-01,1674409.1
"2581","EA19",2003-01-01,1696818.3
"2582","EE",2003-01-01,1773.6
"2583","EL",2003-01-01,36265.1
"2584","ES",2003-01-01,169852
"2585","EU15",2003-01-01,2195069.6
"2586","EU27_2019",2003-01-01,1892630.3
"2587","EU28",2003-01-01,2310342
"2588","FI",2003-01-01,31284
"2589","FR",2003-01-01,365507
"2590","HR",2003-01-01,5908.9
"2591","HU",2003-01-01,14828.4
"2592","IE",2003-01-01,30933.1
"2593","IT",2003-01-01,295763.7
"2594","LT",2003-01-01,3324.1
"2595","LU",2003-01-01,5598.6
"2596","LV",2003-01-01,2119.6
"2597","MK",2003-01-01,871.6
"2598","MT",2003-01-01,998
"2599","NL",2003-01-01,113182
"2600","NO",2003-01-01,48152.7
"2601","PL",2003-01-01,40992.9
"2602","PT",2003-01-01,30737.5
"2603","RO",2003-01-01,8885.9
"2604","RS",2003-01-01,3500.2
"2605","SE",2003-01-01,62662.4
"2606","SI",2003-01-01,5354.5
"2607","SK",2003-01-01,6136.6
"2608","TR",2003-01-01,47596
"2609","UK",2003-01-01,417871.6
"2610","AT",2002-10-01,52632.3
"2611","BE",2002-10-01,64405
"2612","BG",2002-10-01,4239.9
"2613","CH",2002-10-01,77680.2
"2614","CY",2002-10-01,2827.6
"2615","CZ",2002-10-01,20794
"2616","DE",2002-10-01,513420
"2617","DK",2002-10-01,42493.6
"2618","EA",2002-10-01,1768973.6
"2619","EA12",2002-10-01,1768973.6
"2620","EA19",2002-10-01,1792710.1
"2621","EE",2002-10-01,1847.9
"2622","EL",2002-10-01,39055.1
"2623","ES",2002-10-01,183775
"2624","EU15",2002-10-01,2306229.3
"2625","EU27_2019",2002-10-01,2010560
"2626","EU28",2002-10-01,2440409.7
"2627","FI",2002-10-01,34117
"2628","FR",2002-10-01,367212
"2629","HR",2002-10-01,5901.9
"2630","HU",2002-10-01,17192.8
"2631","IE",2002-10-01,30982.2
"2632","IT",2002-10-01,329137.5
"2633","LT",2002-10-01,3586.3
"2634","LU",2002-10-01,5775.2
"2635","LV",2002-10-01,2402.6
"2636","MK",2002-10-01,951.2
"2637","MT",2002-10-01,1036.8
"2638","NL",2002-10-01,115025
"2639","NO",2002-10-01,49129.8
