"","date","series_id","value"
"48313",2010-01-01,"PATRANSWARERQGSP",17994.7
"48314",2010-04-01,"PATRANSWARERQGSP",18658
"48315",2010-07-01,"PATRANSWARERQGSP",19202
"48316",2010-10-01,"PATRANSWARERQGSP",19461.6
"48317",2011-01-01,"PATRANSWARERQGSP",19553.1
"48318",2011-04-01,"PATRANSWARERQGSP",19708.2
"48319",2011-07-01,"PATRANSWARERQGSP",19559
"48320",2011-10-01,"PATRANSWARERQGSP",19776.1
"48321",2012-01-01,"PATRANSWARERQGSP",19512.5
"48322",2012-04-01,"PATRANSWARERQGSP",19502.4
"48323",2012-07-01,"PATRANSWARERQGSP",19592.2
"48324",2012-10-01,"PATRANSWARERQGSP",19358.5
"48325",2013-01-01,"PATRANSWARERQGSP",19500.8
"48326",2013-04-01,"PATRANSWARERQGSP",19245.8
"48327",2013-07-01,"PATRANSWARERQGSP",19423
"48328",2013-10-01,"PATRANSWARERQGSP",19754.4
"48329",2014-01-01,"PATRANSWARERQGSP",19737.1
"48330",2014-04-01,"PATRANSWARERQGSP",20027.1
"48331",2014-07-01,"PATRANSWARERQGSP",20618.6
"48332",2014-10-01,"PATRANSWARERQGSP",20280.8
"48333",2015-01-01,"PATRANSWARERQGSP",22251.5
"48334",2015-04-01,"PATRANSWARERQGSP",22495.4
"48335",2015-07-01,"PATRANSWARERQGSP",22659.5
"48336",2015-10-01,"PATRANSWARERQGSP",22364.2
"48337",2016-01-01,"PATRANSWARERQGSP",22432.7
"48338",2016-04-01,"PATRANSWARERQGSP",23068.6
"48339",2016-07-01,"PATRANSWARERQGSP",23254.5
"48340",2016-10-01,"PATRANSWARERQGSP",23254.7
"48341",2017-01-01,"PATRANSWARERQGSP",23694.5
"48342",2017-04-01,"PATRANSWARERQGSP",24007.7
"48343",2017-07-01,"PATRANSWARERQGSP",24051.3
"48344",2017-10-01,"PATRANSWARERQGSP",24093.5
"48345",2018-01-01,"PATRANSWARERQGSP",24129.2
"48346",2018-04-01,"PATRANSWARERQGSP",24090.8
"48347",2005-01-01,"PAMNGCOENTPRRQGSP",15313.3
"48348",2005-04-01,"PAMNGCOENTPRRQGSP",14560.2
"48349",2005-07-01,"PAMNGCOENTPRRQGSP",14554.7
"48350",2005-10-01,"PAMNGCOENTPRRQGSP",15075.5
"48351",2006-01-01,"PAMNGCOENTPRRQGSP",14913.3
"48352",2006-04-01,"PAMNGCOENTPRRQGSP",15144.4
"48353",2006-07-01,"PAMNGCOENTPRRQGSP",15483.2
"48354",2006-10-01,"PAMNGCOENTPRRQGSP",15695.4
"48355",2007-01-01,"PAMNGCOENTPRRQGSP",16703.9
"48356",2007-04-01,"PAMNGCOENTPRRQGSP",16031.4
"48357",2007-07-01,"PAMNGCOENTPRRQGSP",17142.2
"48358",2007-10-01,"PAMNGCOENTPRRQGSP",17027.9
"48359",2008-01-01,"PAMNGCOENTPRRQGSP",16581.7
"48360",2008-04-01,"PAMNGCOENTPRRQGSP",17729.5
"48361",2008-07-01,"PAMNGCOENTPRRQGSP",17256
"48362",2008-10-01,"PAMNGCOENTPRRQGSP",16619.4
"48363",2009-01-01,"PAMNGCOENTPRRQGSP",16229.3
"48364",2009-04-01,"PAMNGCOENTPRRQGSP",15894.7
"48365",2009-07-01,"PAMNGCOENTPRRQGSP",16208.7
"48366",2009-10-01,"PAMNGCOENTPRRQGSP",17143.4
"48367",2010-01-01,"PAMNGCOENTPRRQGSP",16869.5
"48368",2010-04-01,"PAMNGCOENTPRRQGSP",17139.6
"48369",2010-07-01,"PAMNGCOENTPRRQGSP",17694
"48370",2010-10-01,"PAMNGCOENTPRRQGSP",18429.7
"48371",2011-01-01,"PAMNGCOENTPRRQGSP",18271.8
"48372",2011-04-01,"PAMNGCOENTPRRQGSP",18652.5
"48373",2011-07-01,"PAMNGCOENTPRRQGSP",18924.6
"48374",2011-10-01,"PAMNGCOENTPRRQGSP",19086.9
"48375",2012-01-01,"PAMNGCOENTPRRQGSP",19693.2
"48376",2012-04-01,"PAMNGCOENTPRRQGSP",19981.6
"48377",2012-07-01,"PAMNGCOENTPRRQGSP",21127.5
"48378",2012-10-01,"PAMNGCOENTPRRQGSP",21233
"48379",2013-01-01,"PAMNGCOENTPRRQGSP",19976
"48380",2013-04-01,"PAMNGCOENTPRRQGSP",22177.7
"48381",2013-07-01,"PAMNGCOENTPRRQGSP",21725.4
"48382",2013-10-01,"PAMNGCOENTPRRQGSP",21453.1
"48383",2014-01-01,"PAMNGCOENTPRRQGSP",22199.8
"48384",2014-04-01,"PAMNGCOENTPRRQGSP",22134
"48385",2014-07-01,"PAMNGCOENTPRRQGSP",22246.3
"48386",2014-10-01,"PAMNGCOENTPRRQGSP",22216.8
"48387",2015-01-01,"PAMNGCOENTPRRQGSP",23046.4
"48388",2015-04-01,"PAMNGCOENTPRRQGSP",22657.8
"48389",2015-07-01,"PAMNGCOENTPRRQGSP",23092.7
"48390",2015-10-01,"PAMNGCOENTPRRQGSP",22935.7
"48391",2016-01-01,"PAMNGCOENTPRRQGSP",22221.9
"48392",2016-04-01,"PAMNGCOENTPRRQGSP",21691.4
"48393",2016-07-01,"PAMNGCOENTPRRQGSP",22249.9
"48394",2016-10-01,"PAMNGCOENTPRRQGSP",22730.5
"48395",2017-01-01,"PAMNGCOENTPRRQGSP",22971.3
"48396",2017-04-01,"PAMNGCOENTPRRQGSP",23877.4
"48397",2017-07-01,"PAMNGCOENTPRRQGSP",24424.1
"48398",2017-10-01,"PAMNGCOENTPRRQGSP",24994.4
"48399",2018-01-01,"PAMNGCOENTPRRQGSP",24570.6
"48400",2018-04-01,"PAMNGCOENTPRRQGSP",24909.4
"48401",2005-01-01,"PAGOVRQGSP",67941.1
"48402",2005-04-01,"PAGOVRQGSP",68918.2
"48403",2005-07-01,"PAGOVRQGSP",70188.5
"48404",2005-10-01,"PAGOVRQGSP",69333
"48405",2006-01-01,"PAGOVRQGSP",68860.8
"48406",2006-04-01,"PAGOVRQGSP",69209
"48407",2006-07-01,"PAGOVRQGSP",69032.6
"48408",2006-10-01,"PAGOVRQGSP",69173.7
"48409",2007-01-01,"PAGOVRQGSP",69041.5
"48410",2007-04-01,"PAGOVRQGSP",69397.8
"48411",2007-07-01,"PAGOVRQGSP",69829.3
"48412",2007-10-01,"PAGOVRQGSP",69562.3
"48413",2008-01-01,"PAGOVRQGSP",69601.9
"48414",2008-04-01,"PAGOVRQGSP",70128.4
"48415",2008-07-01,"PAGOVRQGSP",69997.8
"48416",2008-10-01,"PAGOVRQGSP",69688.2
"48417",2009-01-01,"PAGOVRQGSP",68685
"48418",2009-04-01,"PAGOVRQGSP",68816
"48419",2009-07-01,"PAGOVRQGSP",68476.1
"48420",2009-10-01,"PAGOVRQGSP",70538.4
"48421",2010-01-01,"PAGOVRQGSP",68044.6
"48422",2010-04-01,"PAGOVRQGSP",68791.8
"48423",2010-07-01,"PAGOVRQGSP",69094.2
"48424",2010-10-01,"PAGOVRQGSP",70218.1
"48425",2011-01-01,"PAGOVRQGSP",66791.7
"48426",2011-04-01,"PAGOVRQGSP",68105.8
"48427",2011-07-01,"PAGOVRQGSP",68244.8
"48428",2011-10-01,"PAGOVRQGSP",66489.6
"48429",2012-01-01,"PAGOVRQGSP",65962.6
"48430",2012-04-01,"PAGOVRQGSP",65644.5
"48431",2012-07-01,"PAGOVRQGSP",65852
"48432",2012-10-01,"PAGOVRQGSP",65465.2
"48433",2013-01-01,"PAGOVRQGSP",66389.8
"48434",2013-04-01,"PAGOVRQGSP",66458.3
"48435",2013-07-01,"PAGOVRQGSP",65681.9
"48436",2013-10-01,"PAGOVRQGSP",65488.4
"48437",2014-01-01,"PAGOVRQGSP",65062.4
"48438",2014-04-01,"PAGOVRQGSP",64931.3
"48439",2014-07-01,"PAGOVRQGSP",64855.8
"48440",2014-10-01,"PAGOVRQGSP",64503.2
"48441",2015-01-01,"PAGOVRQGSP",64454.4
"48442",2015-04-01,"PAGOVRQGSP",64013.3
"48443",2015-07-01,"PAGOVRQGSP",63932.1
"48444",2015-10-01,"PAGOVRQGSP",64633.5
"48445",2016-01-01,"PAGOVRQGSP",62463.5
"48446",2016-04-01,"PAGOVRQGSP",63781.3
"48447",2016-07-01,"PAGOVRQGSP",65738.1
"48448",2016-10-01,"PAGOVRQGSP",64485.5
"48449",2017-01-01,"PAGOVRQGSP",64305.3
"48450",2017-04-01,"PAGOVRQGSP",64179.3
"48451",2017-07-01,"PAGOVRQGSP",64896.8
"48452",2017-10-01,"PAGOVRQGSP",64398.5
"48453",2018-01-01,"PAGOVRQGSP",63807.8
"48454",2018-04-01,"PAGOVRQGSP",63799.4
"48455",2005-01-01,"PAMINRQGSP",5536
"48456",2005-04-01,"PAMINRQGSP",5711.2
"48457",2005-07-01,"PAMINRQGSP",5029.4
"48458",2005-10-01,"PAMINRQGSP",4764.9
"48459",2006-01-01,"PAMINRQGSP",5313.1
"48460",2006-04-01,"PAMINRQGSP",5192.6
"48461",2006-07-01,"PAMINRQGSP",5405.9
"48462",2006-10-01,"PAMINRQGSP",5972.6
"48463",2007-01-01,"PAMINRQGSP",5958
"48464",2007-04-01,"PAMINRQGSP",6237.5
"48465",2007-07-01,"PAMINRQGSP",6605.9
"48466",2007-10-01,"PAMINRQGSP",6191.9
"48467",2008-01-01,"PAMINRQGSP",5867.3
"48468",2008-04-01,"PAMINRQGSP",5863.3
"48469",2008-07-01,"PAMINRQGSP",5895.9
"48470",2008-10-01,"PAMINRQGSP",7467.6
"48471",2009-01-01,"PAMINRQGSP",8140
"48472",2009-04-01,"PAMINRQGSP",7612
"48473",2009-07-01,"PAMINRQGSP",7697.8
"48474",2009-10-01,"PAMINRQGSP",7702.6
"48475",2010-01-01,"PAMINRQGSP",7344
"48476",2010-04-01,"PAMINRQGSP",8693.9
"48477",2010-07-01,"PAMINRQGSP",9240.6
"48478",2010-10-01,"PAMINRQGSP",9880.6
"48479",2011-01-01,"PAMINRQGSP",9640.2
"48480",2011-04-01,"PAMINRQGSP",10021.1
"48481",2011-07-01,"PAMINRQGSP",10697.8
"48482",2011-10-01,"PAMINRQGSP",11394.7
"48483",2012-01-01,"PAMINRQGSP",12193.4
"48484",2012-04-01,"PAMINRQGSP",12268
"48485",2012-07-01,"PAMINRQGSP",11714.7
"48486",2012-10-01,"PAMINRQGSP",11362.2
"48487",2013-01-01,"PAMINRQGSP",12477.3
"48488",2013-04-01,"PAMINRQGSP",12768.5
"48489",2013-07-01,"PAMINRQGSP",13307.4
"48490",2013-10-01,"PAMINRQGSP",14502
"48491",2014-01-01,"PAMINRQGSP",15395
"48492",2014-04-01,"PAMINRQGSP",17066.3
"48493",2014-07-01,"PAMINRQGSP",18453.6
"48494",2014-10-01,"PAMINRQGSP",20605.3
"48495",2015-01-01,"PAMINRQGSP",21324.2
"48496",2015-04-01,"PAMINRQGSP",20145.8
"48497",2015-07-01,"PAMINRQGSP",21821.8
"48498",2015-10-01,"PAMINRQGSP",23007.1
"48499",2016-01-01,"PAMINRQGSP",24872.4
"48500",2016-04-01,"PAMINRQGSP",22984.4
"48501",2016-07-01,"PAMINRQGSP",23587.6
"48502",2016-10-01,"PAMINRQGSP",22667.4
"48503",2017-01-01,"PAMINRQGSP",23759.3
"48504",2017-04-01,"PAMINRQGSP",26467.5
"48505",2017-07-01,"PAMINRQGSP",27206.9
"48506",2017-10-01,"PAMINRQGSP",26567
"48507",2018-01-01,"PAMINRQGSP",24449.3
"48508",2018-04-01,"PAMINRQGSP",25070.7
"48509",2005-01-01,"PAINFORQGSP",23599
"48510",2005-04-01,"PAINFORQGSP",24432.3
"48511",2005-07-01,"PAINFORQGSP",24586.9
"48512",2005-10-01,"PAINFORQGSP",25341
"48513",2006-01-01,"PAINFORQGSP",19136.9
"48514",2006-04-01,"PAINFORQGSP",20731.5
"48515",2006-07-01,"PAINFORQGSP",22460.1
"48516",2006-10-01,"PAINFORQGSP",20824.3
"48517",2007-01-01,"PAINFORQGSP",29107.4
"48518",2007-04-01,"PAINFORQGSP",29633.5
"48519",2007-07-01,"PAINFORQGSP",31139
"48520",2007-10-01,"PAINFORQGSP",32377.3
"48521",2008-01-01,"PAINFORQGSP",40705.4
"48522",2008-04-01,"PAINFORQGSP",41890.2
"48523",2008-07-01,"PAINFORQGSP",41771.8
"48524",2008-10-01,"PAINFORQGSP",40128.7
"48525",2009-01-01,"PAINFORQGSP",35658.9
"48526",2009-04-01,"PAINFORQGSP",36379.8
"48527",2009-07-01,"PAINFORQGSP",37673.6
"48528",2009-10-01,"PAINFORQGSP",39926.7
"48529",2010-01-01,"PAINFORQGSP",39534.7
"48530",2010-04-01,"PAINFORQGSP",39149.1
"48531",2010-07-01,"PAINFORQGSP",40297.2
"48532",2010-10-01,"PAINFORQGSP",38741.1
"48533",2011-01-01,"PAINFORQGSP",36717.9
"48534",2011-04-01,"PAINFORQGSP",37759.2
"48535",2011-07-01,"PAINFORQGSP",39024.7
"48536",2011-10-01,"PAINFORQGSP",39933.2
"48537",2012-01-01,"PAINFORQGSP",39967.9
"48538",2012-04-01,"PAINFORQGSP",43148.9
"48539",2012-07-01,"PAINFORQGSP",42354.5
"48540",2012-10-01,"PAINFORQGSP",41545.6
"48541",2013-01-01,"PAINFORQGSP",44535.3
"48542",2013-04-01,"PAINFORQGSP",45351.1
"48543",2013-07-01,"PAINFORQGSP",44961.8
"48544",2013-10-01,"PAINFORQGSP",44724.2
"48545",2014-01-01,"PAINFORQGSP",42689.9
"48546",2014-04-01,"PAINFORQGSP",42438.7
"48547",2014-07-01,"PAINFORQGSP",43248.2
"48548",2014-10-01,"PAINFORQGSP",44053.6
"48549",2015-01-01,"PAINFORQGSP",43481.3
"48550",2015-04-01,"PAINFORQGSP",45389.9
"48551",2015-07-01,"PAINFORQGSP",46535
"48552",2015-10-01,"PAINFORQGSP",47960.4
"48553",2016-01-01,"PAINFORQGSP",51864.7
"48554",2016-04-01,"PAINFORQGSP",52259
"48555",2016-07-01,"PAINFORQGSP",52922.4
"48556",2016-10-01,"PAINFORQGSP",53429.5
"48557",2017-01-01,"PAINFORQGSP",54521.1
"48558",2017-04-01,"PAINFORQGSP",56042.8
"48559",2017-07-01,"PAINFORQGSP",57943.8
"48560",2017-10-01,"PAINFORQGSP",58683.5
"48561",2018-01-01,"PAINFORQGSP",60198
"48562",2018-04-01,"PAINFORQGSP",61730.5
"48563",2005-01-01,"PANDURMANRQGSP",50216.6
"48564",2005-04-01,"PANDURMANRQGSP",47880.5
"48565",2005-07-01,"PANDURMANRQGSP",46142.9
"48566",2005-10-01,"PANDURMANRQGSP",45819.8
"48567",2006-01-01,"PANDURMANRQGSP",46797.5
"48568",2006-04-01,"PANDURMANRQGSP",46398.5
"48569",2006-07-01,"PANDURMANRQGSP",45944.1
"48570",2006-10-01,"PANDURMANRQGSP",48035.4
"48571",2007-01-01,"PANDURMANRQGSP",46989.3
"48572",2007-04-01,"PANDURMANRQGSP",47711.7
"48573",2007-07-01,"PANDURMANRQGSP",48273.6
"48574",2007-10-01,"PANDURMANRQGSP",49808.9
"48575",2008-01-01,"PANDURMANRQGSP",46242
"48576",2008-04-01,"PANDURMANRQGSP",46482.6
"48577",2008-07-01,"PANDURMANRQGSP",43934.1
"48578",2008-10-01,"PANDURMANRQGSP",40484.1
"48579",2009-01-01,"PANDURMANRQGSP",39796.5
"48580",2009-04-01,"PANDURMANRQGSP",42169.3
"48581",2009-07-01,"PANDURMANRQGSP",42882.5
"48582",2009-10-01,"PANDURMANRQGSP",44366.1
"48583",2010-01-01,"PANDURMANRQGSP",43028.7
"48584",2010-04-01,"PANDURMANRQGSP",40874
"48585",2010-07-01,"PANDURMANRQGSP",39770
"48586",2010-10-01,"PANDURMANRQGSP",38559.1
"48587",2011-01-01,"PANDURMANRQGSP",37273.9
"48588",2011-04-01,"PANDURMANRQGSP",35615.3
"48589",2011-07-01,"PANDURMANRQGSP",34923.5
"48590",2011-10-01,"PANDURMANRQGSP",35138
"48591",2012-01-01,"PANDURMANRQGSP",36087.4
"48592",2012-04-01,"PANDURMANRQGSP",35595.5
"48593",2012-07-01,"PANDURMANRQGSP",34465.1
"48594",2012-10-01,"PANDURMANRQGSP",33648.9
"48595",2013-01-01,"PANDURMANRQGSP",35930.5
"48596",2013-04-01,"PANDURMANRQGSP",36696.5
"48597",2013-07-01,"PANDURMANRQGSP",37267.1
"48598",2013-10-01,"PANDURMANRQGSP",38501.6
"48599",2014-01-01,"PANDURMANRQGSP",40902.4
"48600",2014-04-01,"PANDURMANRQGSP",43126.9
"48601",2014-07-01,"PANDURMANRQGSP",42932.9
"48602",2014-10-01,"PANDURMANRQGSP",42648.6
"48603",2015-01-01,"PANDURMANRQGSP",43081.8
"48604",2015-04-01,"PANDURMANRQGSP",41468.7
"48605",2015-07-01,"PANDURMANRQGSP",39989.3
"48606",2015-10-01,"PANDURMANRQGSP",39462.6
"48607",2016-01-01,"PANDURMANRQGSP",41876
"48608",2016-04-01,"PANDURMANRQGSP",42575.9
"48609",2016-07-01,"PANDURMANRQGSP",41646.8
"48610",2016-10-01,"PANDURMANRQGSP",40601.2
"48611",2017-01-01,"PANDURMANRQGSP",43094.5
"48612",2017-04-01,"PANDURMANRQGSP",42271.5
"48613",2017-07-01,"PANDURMANRQGSP",42391.4
"48614",2017-10-01,"PANDURMANRQGSP",42259.5
"48615",2018-01-01,"PANDURMANRQGSP",43443.4
"48616",2018-04-01,"PANDURMANRQGSP",42961.6
"48617",2005-01-01,"PAOTHSERVERQGSP",16892.8
"48618",2005-04-01,"PAOTHSERVERQGSP",16934.7
"48619",2005-07-01,"PAOTHSERVERQGSP",17073.8
"48620",2005-10-01,"PAOTHSERVERQGSP",17043.8
"48621",2006-01-01,"PAOTHSERVERQGSP",16803.7
"48622",2006-04-01,"PAOTHSERVERQGSP",16808.5
"48623",2006-07-01,"PAOTHSERVERQGSP",16645.2
"48624",2006-10-01,"PAOTHSERVERQGSP",16563.8
"48625",2007-01-01,"PAOTHSERVERQGSP",16244.5
"48626",2007-04-01,"PAOTHSERVERQGSP",16094.7
"48627",2007-07-01,"PAOTHSERVERQGSP",15949.2
"48628",2007-10-01,"PAOTHSERVERQGSP",15776.4
"48629",2008-01-01,"PAOTHSERVERQGSP",15442.4
"48630",2008-04-01,"PAOTHSERVERQGSP",15254.2
"48631",2008-07-01,"PAOTHSERVERQGSP",15216.5
"48632",2008-10-01,"PAOTHSERVERQGSP",15190.8
"48633",2009-01-01,"PAOTHSERVERQGSP",14377.2
"48634",2009-04-01,"PAOTHSERVERQGSP",14245.5
"48635",2009-07-01,"PAOTHSERVERQGSP",14063
"48636",2009-10-01,"PAOTHSERVERQGSP",14030.4
"48637",2010-01-01,"PAOTHSERVERQGSP",13684.3
"48638",2010-04-01,"PAOTHSERVERQGSP",13878.8
"48639",2010-07-01,"PAOTHSERVERQGSP",14007.9
"48640",2010-10-01,"PAOTHSERVERQGSP",14009.8
"48641",2011-01-01,"PAOTHSERVERQGSP",13806.5
"48642",2011-04-01,"PAOTHSERVERQGSP",13829.2
"48643",2011-07-01,"PAOTHSERVERQGSP",13720.4
"48644",2011-10-01,"PAOTHSERVERQGSP",13574.2
"48645",2012-01-01,"PAOTHSERVERQGSP",13943.7
"48646",2012-04-01,"PAOTHSERVERQGSP",13792.3
"48647",2012-07-01,"PAOTHSERVERQGSP",13833.1
"48648",2012-10-01,"PAOTHSERVERQGSP",13776.7
"48649",2013-01-01,"PAOTHSERVERQGSP",13611.8
"48650",2013-04-01,"PAOTHSERVERQGSP",13497.7
"48651",2013-07-01,"PAOTHSERVERQGSP",13541.7
"48652",2013-10-01,"PAOTHSERVERQGSP",13589
"48653",2014-01-01,"PAOTHSERVERQGSP",13509
"48654",2014-04-01,"PAOTHSERVERQGSP",13920.7
"48655",2014-07-01,"PAOTHSERVERQGSP",13908.1
"48656",2014-10-01,"PAOTHSERVERQGSP",13809.8
"48657",2015-01-01,"PAOTHSERVERQGSP",14209.1
"48658",2015-04-01,"PAOTHSERVERQGSP",14245.3
"48659",2015-07-01,"PAOTHSERVERQGSP",14046.4
"48660",2015-10-01,"PAOTHSERVERQGSP",14003.2
"48661",2016-01-01,"PAOTHSERVERQGSP",13907.7
"48662",2016-04-01,"PAOTHSERVERQGSP",13902.8
"48663",2016-07-01,"PAOTHSERVERQGSP",13915.2
"48664",2016-10-01,"PAOTHSERVERQGSP",13894.6
"48665",2017-01-01,"PAOTHSERVERQGSP",13719.8
"48666",2017-04-01,"PAOTHSERVERQGSP",13772.7
"48667",2017-07-01,"PAOTHSERVERQGSP",13907
"48668",2017-10-01,"PAOTHSERVERQGSP",13953
"48669",2018-01-01,"PAOTHSERVERQGSP",14000.4
"48670",2018-04-01,"PAOTHSERVERQGSP",14162.4
"48671",2005-01-01,"PADURMANRQGSP",37131.1
"48672",2005-04-01,"PADURMANRQGSP",37224
"48673",2005-07-01,"PADURMANRQGSP",37635.9
"48674",2005-10-01,"PADURMANRQGSP",39682.6
"48675",2006-01-01,"PADURMANRQGSP",39918.7
"48676",2006-04-01,"PADURMANRQGSP",40371.1
"48677",2006-07-01,"PADURMANRQGSP",40253.1
"48678",2006-10-01,"PADURMANRQGSP",40019.6
"48679",2007-01-01,"PADURMANRQGSP",38529.2
"48680",2007-04-01,"PADURMANRQGSP",39346.1
"48681",2007-07-01,"PADURMANRQGSP",40164.3
"48682",2007-10-01,"PADURMANRQGSP",40334.5
"48683",2008-01-01,"PADURMANRQGSP",41277.4
"48684",2008-04-01,"PADURMANRQGSP",42115.1
"48685",2008-07-01,"PADURMANRQGSP",42026.5
"48686",2008-10-01,"PADURMANRQGSP",40160
"48687",2009-01-01,"PADURMANRQGSP",36895.5
"48688",2009-04-01,"PADURMANRQGSP",35321.8
"48689",2009-07-01,"PADURMANRQGSP",34875.1
"48690",2009-10-01,"PADURMANRQGSP",35745.7
"48691",2010-01-01,"PADURMANRQGSP",35627.5
"48692",2010-04-01,"PADURMANRQGSP",36753
"48693",2010-07-01,"PADURMANRQGSP",38563.7
"48694",2010-10-01,"PADURMANRQGSP",38865.9
"48695",2011-01-01,"PADURMANRQGSP",39142.2
"48696",2011-04-01,"PADURMANRQGSP",40794.7
"48697",2011-07-01,"PADURMANRQGSP",40801.1
"48698",2011-10-01,"PADURMANRQGSP",41422.8
"48699",2012-01-01,"PADURMANRQGSP",40311.8
"48700",2012-04-01,"PADURMANRQGSP",40373.9
"48701",2012-07-01,"PADURMANRQGSP",40182.9
"48702",2012-10-01,"PADURMANRQGSP",40628.2
"48703",2013-01-01,"PADURMANRQGSP",42223.7
"48704",2013-04-01,"PADURMANRQGSP",42263.1
"48705",2013-07-01,"PADURMANRQGSP",42604.4
"48706",2013-10-01,"PADURMANRQGSP",42634
"48707",2014-01-01,"PADURMANRQGSP",40275.5
"48708",2014-04-01,"PADURMANRQGSP",40728
"48709",2014-07-01,"PADURMANRQGSP",41227.4
"48710",2014-10-01,"PADURMANRQGSP",41252.7
"48711",2015-01-01,"PADURMANRQGSP",41145.1
"48712",2015-04-01,"PADURMANRQGSP",41105
"48713",2015-07-01,"PADURMANRQGSP",40811.8
"48714",2015-10-01,"PADURMANRQGSP",39888
"48715",2016-01-01,"PADURMANRQGSP",39308.9
"48716",2016-04-01,"PADURMANRQGSP",38672.4
"48717",2016-07-01,"PADURMANRQGSP",38173.6
"48718",2016-10-01,"PADURMANRQGSP",38704.7
"48719",2017-01-01,"PADURMANRQGSP",38964.8
"48720",2017-04-01,"PADURMANRQGSP",39224.4
"48721",2017-07-01,"PADURMANRQGSP",40115.7
"48722",2017-10-01,"PADURMANRQGSP",39832
"48723",2018-01-01,"PADURMANRQGSP",40400.7
"48724",2018-04-01,"PADURMANRQGSP",40901.9
"48725",2005-01-01,"PAFININSRQGSP",35665.9
"48726",2005-04-01,"PAFININSRQGSP",37291.8
"48727",2005-07-01,"PAFININSRQGSP",38129.7
"48728",2005-10-01,"PAFININSRQGSP",38284
"48729",2006-01-01,"PAFININSRQGSP",37608.1
"48730",2006-04-01,"PAFININSRQGSP",38149
"48731",2006-07-01,"PAFININSRQGSP",39782.5
"48732",2006-10-01,"PAFININSRQGSP",40512
"48733",2007-01-01,"PAFININSRQGSP",37966.9
"48734",2007-04-01,"PAFININSRQGSP",38541.5
"48735",2007-07-01,"PAFININSRQGSP",40281.9
"48736",2007-10-01,"PAFININSRQGSP",44374.4
"48737",2008-01-01,"PAFININSRQGSP",37764.3
"48738",2008-04-01,"PAFININSRQGSP",39251.2
"48739",2008-07-01,"PAFININSRQGSP",36650.2
"48740",2008-10-01,"PAFININSRQGSP",32569.5
"48741",2009-01-01,"PAFININSRQGSP",38553.7
"48742",2009-04-01,"PAFININSRQGSP",39242.1
"48743",2009-07-01,"PAFININSRQGSP",39366.8
"48744",2009-10-01,"PAFININSRQGSP",39341.9
"48745",2010-01-01,"PAFININSRQGSP",38394.2
"48746",2010-04-01,"PAFININSRQGSP",37535.1
"48747",2010-07-01,"PAFININSRQGSP",37610.9
"48748",2010-10-01,"PAFININSRQGSP",37615.8
"48749",2011-01-01,"PAFININSRQGSP",38294.5
"48750",2011-04-01,"PAFININSRQGSP",37832.6
"48751",2011-07-01,"PAFININSRQGSP",38376.8
"48752",2011-10-01,"PAFININSRQGSP",38936.1
"48753",2012-01-01,"PAFININSRQGSP",38939.1
"48754",2012-04-01,"PAFININSRQGSP",39493.9
"48755",2012-07-01,"PAFININSRQGSP",40186.5
"48756",2012-10-01,"PAFININSRQGSP",39514
"48757",2013-01-01,"PAFININSRQGSP",36955.3
"48758",2013-04-01,"PAFININSRQGSP",37093.1
"48759",2013-07-01,"PAFININSRQGSP",37057.4
"48760",2013-10-01,"PAFININSRQGSP",38557.6
"48761",2014-01-01,"PAFININSRQGSP",38372.6
"48762",2014-04-01,"PAFININSRQGSP",40383.4
"48763",2014-07-01,"PAFININSRQGSP",40103.3
"48764",2014-10-01,"PAFININSRQGSP",40790
"48765",2015-01-01,"PAFININSRQGSP",39970.6
"48766",2015-04-01,"PAFININSRQGSP",41371
"48767",2015-07-01,"PAFININSRQGSP",40486.2
"48768",2015-10-01,"PAFININSRQGSP",42288.3
"48769",2016-01-01,"PAFININSRQGSP",39155.2
"48770",2016-04-01,"PAFININSRQGSP",41073.1
"48771",2016-07-01,"PAFININSRQGSP",42518
"48772",2016-10-01,"PAFININSRQGSP",43552.1
"48773",2017-01-01,"PAFININSRQGSP",41635.5
"48774",2017-04-01,"PAFININSRQGSP",41071.3
"48775",2017-07-01,"PAFININSRQGSP",42088.4
"48776",2017-10-01,"PAFININSRQGSP",40603.4
"48777",2018-01-01,"PAFININSRQGSP",40133.3
"48778",2018-04-01,"PAFININSRQGSP",39999.2
"48779",2005-01-01,"PAEDCATRQGSP",13883.4
"48780",2005-04-01,"PAEDCATRQGSP",13770.3
"48781",2005-07-01,"PAEDCATRQGSP",13853
"48782",2005-10-01,"PAEDCATRQGSP",13644.5
"48783",2006-01-01,"PAEDCATRQGSP",13780.6
"48784",2006-04-01,"PAEDCATRQGSP",14149.3
"48785",2006-07-01,"PAEDCATRQGSP",14016.9
"48786",2006-10-01,"PAEDCATRQGSP",13974.5
"48787",2007-01-01,"PAEDCATRQGSP",13751.5
"48788",2007-04-01,"PAEDCATRQGSP",13773.8
"48789",2007-07-01,"PAEDCATRQGSP",14001.4
"48790",2007-10-01,"PAEDCATRQGSP",14036.5
"48791",2008-01-01,"PAEDCATRQGSP",14221.2
"48792",2008-04-01,"PAEDCATRQGSP",14419.8
"48793",2008-07-01,"PAEDCATRQGSP",14837.6
"48794",2008-10-01,"PAEDCATRQGSP",14907.3
"48795",2009-01-01,"PAEDCATRQGSP",15810
"48796",2009-04-01,"PAEDCATRQGSP",15743.6
"48797",2009-07-01,"PAEDCATRQGSP",15690.5
