geo,Austria,Cyprus,Cyprus,Cyprus,Cyprus,Cyprus,Cyprus,Cyprus,Cyprus,Cyprus,Cyprus,Cyprus,Cyprus,Czechia,Czechia,Czechia,Czechia,Czechia,Czechia,Czechia,Czechia,Czechia,Czechia,Czechia,Czechia,Finland,Finland,Finland,Finland,Finland,Finland,Finland,Finland,Finland,Finland,Finland,Finland,France,France,France,France,France,France,France,France,France,France,France,France,Hungary,Hungary,Hungary,Hungary,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Latvia,Latvia,Latvia,Latvia,Latvia,Latvia,Latvia,Latvia,Latvia,Latvia,Latvia,Latvia,Lithuania,Lithuania,Lithuania,Lithuania,Lithuania,Lithuania,Lithuania,Lithuania,Lithuania,Lithuania,Lithuania,Lithuania,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Netherlands,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland
nace_r2,Total - all NACE activities,"Agriculture, forestry and fishing","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Construction,Financial and insurance activities,Industry (except construction),Information and communication,Manufacturing,"Professional, scientific and technical activities; administrative and support service activities","Public administration, defence, education, human health and social work activities",Real estate activities,Total - all NACE activities,"Wholesale and retail trade, transport, accomodation and food service activities","Agriculture, forestry and fishing","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Construction,Financial and insurance activities,Industry (except construction),Information and communication,Manufacturing,"Professional, scientific and technical activities; administrative and support service activities","Public administration, defence, education, human health and social work activities",Real estate activities,Total - all NACE activities,"Wholesale and retail trade, transport, accomodation and food service activities","Agriculture, forestry and fishing","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Construction,Financial and insurance activities,Industry (except construction),Information and communication,Manufacturing,"Professional, scientific and technical activities; administrative and support service activities","Public administration, defence, education, human health and social work activities",Real estate activities,Total - all NACE activities,"Wholesale and retail trade, transport, accomodation and food service activities","Agriculture, forestry and fishing","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Construction,Financial and insurance activities,Industry (except construction),Information and communication,Manufacturing,"Professional, scientific and technical activities; administrative and support service activities","Public administration, defence, education, human health and social work activities",Real estate activities,Total - all NACE activities,"Wholesale and retail trade, transport, accomodation and food service activities","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Industry (except construction),Manufacturing,Total - all NACE activities,"Agriculture, forestry and fishing","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Construction,Financial and insurance activities,Industry (except construction),Information and communication,Manufacturing,"Professional, scientific and technical activities; administrative and support service activities","Public administration, defence, education, human health and social work activities",Real estate activities,Total - all NACE activities,"Wholesale and retail trade, transport, accomodation and food service activities","Agriculture, forestry and fishing","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Construction,Financial and insurance activities,Industry (except construction),Information and communication,Manufacturing,"Professional, scientific and technical activities; administrative and support service activities","Public administration, defence, education, human health and social work activities",Real estate activities,Total - all NACE activities,"Wholesale and retail trade, transport, accomodation and food service activities","Agriculture, forestry and fishing","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Construction,Financial and insurance activities,Industry (except construction),Information and communication,Manufacturing,"Professional, scientific and technical activities; administrative and support service activities","Public administration, defence, education, human health and social work activities",Real estate activities,Total - all NACE activities,"Wholesale and retail trade, transport, accomodation and food service activities","Agriculture, forestry and fishing","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Construction,Financial and insurance activities,Industry (except construction),Information and communication,Manufacturing,"Professional, scientific and technical activities; administrative and support service activities","Public administration, defence, education, human health and social work activities",Real estate activities,Total - all NACE activities,"Wholesale and retail trade, transport, accomodation and food service activities",Total - all NACE activities,"Agriculture, forestry and fishing","Arts, entertainment and recreation; other service activities; activities of household and extra-territorial organizations and bodies",Construction,Financial and insurance activities,Industry (except construction),Information and communication,Manufacturing,"Professional, scientific and technical activities; administrative and support service activities","Public administration, defence, education, human health and social work activities",Real estate activities,Total - all NACE activities,"Wholesale and retail trade, transport, accomodation and food service activities"
time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4783.3,6578.7,18586.5,7671.7,41063.4,6250.7,35192.0,26935.1,59307.6,29748.4,232242.7,34259.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4875.8,6519.3,19666.2,7897.6,40464.4,6339.8,34576.0,27728.8,59568.2,29946.6,234967.8,35154.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4720.3,6498.6,18322.6,7874.9,35873.7,6311.8,30414.8,25079.5,59932.0,29783.8,223544.3,33946.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4571.0,6342.1,18979.6,8413.1,41607.6,6546.2,35692.3,29712.0,60082.5,30532.4,239271.9,35868.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4503.0,6475.2,17973.0,8585.8,40736.1,6537.6,34278.1,27142.3,60412.7,30590.8,233593.1,34296.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4661.4,6365.5,19163.3,8905.1,39637.1,6579.1,34144.2,28407.0,60698.2,30997.0,236811.8,35551.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4685.8,6373.6,17993.7,8824.8,35429.3,6559.6,30543.6,25700.1,60547.7,30901.4,225913.5,34297.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1981-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4887.9,6307.1,19039.7,9205.1,42130.7,6817.2,35648.0,29443.7,61425.7,31553.6,244084.2,36470.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5248.5,6544.5,18095.3,8939.1,40880.0,6808.6,34213.6,27102.9,62308.9,31352.7,239047.6,35078.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5618.3,6652.4,19289.0,9058.6,39855.9,6913.6,34262.0,28121.2,62810.3,31679.3,243509.5,37002.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5562.4,6593.1,17950.9,8855.3,34934.0,6783.0,30070.6,25485.9,62999.5,31488.1,230681.6,35275.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1982-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5423.3,6458.1,18469.0,9343.8,42197.8,7024.7,35707.4,29528.4,63711.6,32283.6,248890.1,37588.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5232.3,6654.2,17823.8,9407.5,41541.3,7011.3,34635.4,26898.4,64043.5,32319.9,243487.8,36054.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5192.7,6707.3,18656.9,9701.5,40681.4,6990.6,34948.4,27680.7,63962.7,32721.7,246425.5,38002.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4984.4,6572.4,17337.4,9622.1,36161.6,6911.2,31180.8,25415.1,63556.8,32574.8,234057.9,36380.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1983-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4995.6,6288.2,17834.1,10055.6,42846.7,7140.7,36134.2,29358.0,64269.7,33107.5,250446.8,38054.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5143.9,6672.2,17271.1,10009.4,42264.1,7221.3,34939.4,26692.1,64463.2,32988.9,247112.8,37552.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5389.7,6572.4,17879.7,10148.1,40616.1,7178.6,34719.9,28279.4,64824.4,33229.6,249501.8,39174.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5355.2,6527.4,16650.7,9938.7,36285.4,7096.8,31171.8,26738.4,64753.0,33034.0,238860.3,37759.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1984-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5469.0,6473.4,17376.1,10230.1,43248.8,7434.9,36543.9,30038.9,65867.5,33376.5,255844.6,39410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5559.4,6761.2,16560.9,10015.5,42384.0,7476.4,34848.8,27359.0,66309.6,33264.1,250519.7,37952.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5743.2,6726.2,17562.6,10087.0,41217.9,7575.3,35370.2,28941.9,66645.0,33377.4,253804.2,39579.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5659.9,6663.2,16860.7,9865.4,37276.0,7618.1,32124.0,27095.1,65888.2,33049.1,242962.7,37828.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5643.7,6575.1,17825.2,10181.2,43694.2,7968.4,36801.6,30595.7,66886.6,33389.8,260058.7,40178.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5621.3,6878.1,17300.1,10094.0,42450.3,8044.1,34858.9,28497.9,67028.5,33221.6,255492.3,39388.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5705.6,6798.1,18370.9,10277.2,41439.6,8165.0,35300.7,30215.5,66830.7,33439.3,259152.4,41397.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5629.5,6619.1,17418.9,10125.4,37029.3,8174.8,31646.9,28091.5,66106.6,33247.3,247011.9,39433.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1986-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5679.2,6648.8,18381.3,10495.2,43370.7,8418.9,36397.9,32048.4,67260.7,33869.4,265431.2,42281.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5774.7,6923.1,17526.0,10459.5,42343.7,8423.8,34402.9,29043.3,67374.2,33990.6,259237.1,40482.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5937.2,6849.4,18379.2,10657.5,41382.0,8460.4,35104.5,30485.5,67488.6,34519.8,263136.8,42572.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5826.5,6795.4,17786.5,10469.1,37406.5,8491.0,31730.4,28854.5,66963.1,34586.1,253079.9,40916.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1987-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5788.9,6784.6,18936.0,10839.8,44739.4,8846.2,37306.9,32766.0,68744.2,35398.5,274062.1,44228.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5757.5,6956.4,18614.1,10704.6,43869.8,8943.9,36024.5,30925.2,68991.8,35530.3,269663.3,42689.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5803.2,7151.5,19780.2,10896.5,43096.2,9111.2,36440.2,32146.3,69100.2,35997.6,274653.9,45226.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5686.3,7086.8,19066.6,10906.1,39478.7,9221.0,33268.5,31126.2,68581.6,36020.6,266489.7,44132.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5713.8,6891.6,19982.7,11563.8,46414.3,9603.2,38501.7,34299.1,69504.4,36642.6,283849.6,45940.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5766.6,7172.2,19453.5,11871.7,45330.7,9747.2,37183.0,33409.3,69960.2,36771.8,282173.2,45686.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5968.7,7301.7,20350.9,12188.3,44944.8,9953.5,37841.4,34240.5,69985.1,37041.7,286652.1,47633.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5950.5,7456.4,19495.6,11981.6,41253.4,10114.7,34767.3,33142.7,69429.6,36817.0,278235.7,46599.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6186.1,7318.8,20634.1,12135.1,49279.3,10449.2,41047.3,36670.4,71380.9,37251.5,299428.6,49772.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1990-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,861.0,743.0,2236.6,991.1,4879.1,652.5,4212.8,1502.5,6155.5,2270.8,24040.7,4629.0,6420.8,7401.6,20410.3,11628.3,47144.7,10434.6,38795.6,34202.1,71498.7,37035.5,292548.1,48517.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.0,2370.0,4761.1,4870.5,13763.8,,12037.5,,11300.8,,64931.6,
1990-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,1013.6,817.0,2723.5,949.9,4965.3,628.4,4288.4,1613.2,6328.5,2414.6,25489.6,5013.5,6600.6,7634.5,21313.2,11494.9,47571.8,10566.4,40099.1,35761.4,71558.0,37121.4,298224.2,50632.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.2,2390.4,4964.3,4831.8,13943.8,,12161.5,,11401.1,,65676.8,
1990-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,1088.4,795.7,3015.4,981.1,4429.8,608.4,3767.9,1525.6,6511.8,2301.4,24777.9,4759.4,6332.4,7630.9,20518.8,11181.7,43353.5,10459.0,36479.4,34453.8,71188.2,36809.0,287397.1,48941.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.9,2403.6,5166.5,4813.5,13254.2,,11507.4,,11453.7,,65754.4,
1990-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,895.0,797.4,3324.0,943.9,4767.5,737.5,4069.2,1677.7,6605.9,2334.6,25783.3,4962.7,6127.2,7594.9,21234.5,11608.3,50171.9,10800.8,41425.8,37408.1,72406.8,37262.1,304322.0,51448.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.3,2352.7,4358.8,4866.8,14135.2,,12311.6,,11492.9,,65371.2,
1991-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,827.9,732.7,1975.2,934.8,4389.2,625.2,3669.6,1328.2,6263.9,2378.8,22631.9,4191.8,5833.6,7837.7,20614.8,11698.1,48403.9,10727.6,39314.0,34775.4,72846.3,37168.3,297724.3,50125.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.0,2279.3,4680.6,4919.7,13749.1,,11893.8,,11481.0,,64674.6,
1991-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,1011.6,799.1,2511.9,854.4,4369.0,602.1,3739.8,1437.3,6453.6,2568.5,23900.7,4461.2,5715.8,8043.7,21214.4,11956.3,47890.5,10778.8,39925.0,35711.6,73363.1,37443.5,301384.4,51962.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.2,2215.5,4817.1,5005.5,14005.7,,12190.8,,11483.1,,64818.2,
1991-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,1010.6,774.4,2727.2,863.5,3902.5,588.5,3280.8,1388.7,6577.2,2475.8,23284.2,4341.4,5634.5,7899.8,20536.7,11716.4,43556.0,10705.6,36326.4,34004.5,72727.6,37324.0,289760.9,49632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.0,2195.9,4933.2,5069.0,13497.0,,11663.0,,11518.4,,65213.5,
1991-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,840.6,768.5,2939.7,841.4,4361.9,724.9,3669.6,1531.2,6555.7,2464.7,24210.8,4471.8,5917.9,7699.2,21090.1,11862.1,50208.4,10992.5,41040.3,36951.9,74160.3,37942.6,306217.3,51592.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.2,2145.8,4176.6,5136.4,14334.3,,12424.2,,11553.7,,65216.7,
1992-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,794.9,744.7,1809.8,812.2,4158.0,623.1,3457.9,1215.1,6299.8,2512.4,21759.3,3776.7,6383.2,8090.4,21281.4,11473.0,49109.4,11073.1,39606.9,35234.3,74526.7,38062.0,304014.8,51162.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.6,2110.3,4443.0,5206.8,14124.2,,12216.4,,11584.4,,65125.1,
1992-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,913.5,794.0,2305.9,771.0,4399.4,606.3,3742.0,1328.2,6403.4,2638.2,23091.1,4026.0,6723.5,8113.8,21767.8,11370.1,48244.6,11059.6,40215.9,36028.8,74656.5,38351.4,306079.5,52397.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.2,2113.6,4665.8,5256.0,14179.9,,12260.5,,11649.6,,65535.5,
1992-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,944.6,758.3,2642.2,825.3,4032.3,600.0,3441.7,1300.3,6417.8,2551.5,22691.4,3883.1,6695.0,8169.6,20911.8,11143.3,43795.0,10962.0,36446.2,34473.0,74339.2,38185.0,294770.4,50058.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.1,2070.6,4741.9,5331.9,13630.7,,11686.1,,11519.8,,65348.3,
1992-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,899.9,743.0,2554.4,864.5,4598.2,735.4,3894.2,1446.8,6301.4,2548.9,23619.0,4052.8,6657.4,8211.9,21268.3,11561.1,50123.9,11114.6,41112.7,37007.8,75729.8,38623.0,311368.3,53349.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.0,2027.5,4271.5,5427.5,14066.1,,12131.5,,11488.9,,64766.5,
1993-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,836.7,693.6,1492.0,690.6,4345.6,633.6,3585.4,1219.9,6046.2,2636.5,21462.9,3574.4,6447.2,8407.0,20501.5,11719.9,47870.3,10999.8,38655.7,35001.8,76003.2,38490.3,303915.7,51411.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.1,2022.2,4240.4,5542.9,13768.2,,11825.2,,11536.1,,64031.9,
1993-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,993.1,753.2,1983.5,710.7,4541.4,617.9,3895.3,1348.1,6134.7,2709.7,22814.9,3935.8,6267.4,8470.9,20391.6,12069.7,46987.3,10993.7,39270.7,35173.1,76440.1,38675.3,304156.2,51969.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.2,2044.9,4527.0,5718.4,14084.4,,12153.2,,11680.3,,64989.4,
1993-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,1078.7,720.8,2390.0,784.1,4266.5,610.5,3658.8,1327.4,6191.3,2617.8,22780.1,3868.7,6076.4,8354.9,18934.0,12033.9,42982.0,10954.6,35824.2,33835.8,75549.2,38609.8,293176.9,50055.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.5,2018.4,4618.2,5856.4,13849.4,,11815.7,,11730.6,,65574.9,
1993-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,944.6,721.7,2436.2,791.1,4904.4,748.0,4188.0,1524.0,6141.1,2596.6,23965.6,4136.2,6089.6,8219.1,19051.4,12334.0,49086.4,11225.7,40096.1,36005.2,76969.0,39215.0,307686.6,52162.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.0,1961.6,4310.1,6000.1,14692.7,,12573.7,,11797.0,,65918.6,
1994-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,791.0,672.3,1357.1,769.0,4763.5,627.3,4007.6,1234.2,5893.2,2622.1,21859.0,3624.2,6169.9,8594.1,18780.6,12229.3,47781.0,11289.1,38827.8,34695.0,77290.6,39465.5,305063.4,51800.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.3,1858.8,4355.8,6011.1,14391.9,,12311.8,,11862.1,,65213.8,
1994-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,955.2,749.8,1832.9,709.7,5106.3,616.8,4440.7,1411.0,6098.1,2799.8,23629.0,3999.1,6261.3,8622.9,19841.0,12274.7,48331.0,11392.9,40453.4,36155.6,77407.6,39803.5,310510.7,53490.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.8,1838.6,4544.8,5947.3,14623.8,,12445.5,,11802.7,,65239.1,
1994-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,1073.8,743.0,2230.2,743.8,4820.3,630.5,4142.6,1457.2,6247.1,2776.9,23950.1,4131.4,6225.7,8488.9,18855.2,11930.1,44535.0,11379.5,37294.8,35119.8,76620.7,39561.0,300700.6,51896.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.6,1829.4,4674.1,5817.7,14567.9,,12286.5,,12037.5,,66320.5,
1994-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,1081.6,759.1,2078.7,771.0,5527.1,829.8,4695.5,1794.0,6275.1,2763.3,25748.5,4596.4,6369.0,8284.7,19508.7,11979.8,51234.4,11671.3,42525.0,37462.3,78662.3,39753.1,317335.4,54775.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.3,1842.5,4351.6,5738.2,15410.3,,13136.5,,12068.4,,66772.5,
