GDP,Geography,Industry,Quarter
"1,257",Vermont,Construction,2006 Q4
"20,790",Virginia,Construction,2006 Q4
"17,602",Washington,Construction,2006 Q4
"3,004",West Virginia,Construction,2006 Q4
"10,859",Wisconsin,Construction,2006 Q4
"1,895",Wyoming,Construction,2006 Q4
833,Alabama,Educational services,2006 Q4
133,Alaska,Educational services,2006 Q4
"2,114",Arizona,Educational services,2006 Q4
453,Arkansas,Educational services,2006 Q4
"16,673",California,Educational services,2006 Q4
"1,715",Colorado,Educational services,2006 Q4
"3,686",Connecticut,Educational services,2006 Q4
324,Delaware,Educational services,2006 Q4
"2,834",District of Columbia,Educational services,2006 Q4
"20,889",Far West,Educational services,2006 Q4
"6,368",Florida,Educational services,2006 Q4
"4,071",Georgia,Educational services,2006 Q4
"19,970",Great Lakes,Educational services,2006 Q4
672,Hawaii,Educational services,2006 Q4
340,Idaho,Educational services,2006 Q4
"8,048",Illinois,Educational services,2006 Q4
"2,390",Indiana,Educational services,2006 Q4
"1,185",Iowa,Educational services,2006 Q4
677,Kansas,Educational services,2006 Q4
890,Kentucky,Educational services,2006 Q4
"1,428",Louisiana,Educational services,2006 Q4
608,Maine,Educational services,2006 Q4
"3,974",Maryland,Educational services,2006 Q4
"9,965",Massachusetts,Educational services,2006 Q4
"2,951",Michigan,Educational services,2006 Q4
"42,720",Mideast,Educational services,2006 Q4
"2,324",Minnesota,Educational services,2006 Q4
609,Mississippi,Educational services,2006 Q4
"2,592",Missouri,Educational services,2006 Q4
152,Montana,Educational services,2006 Q4
746,Nebraska,Educational services,2006 Q4
381,Nevada,Educational services,2006 Q4
"17,392",New England,Educational services,2006 Q4
"1,224",New Hampshire,Educational services,2006 Q4
"4,628",New Jersey,Educational services,2006 Q4
417,New Mexico,Educational services,2006 Q4
"19,344",New York,Educational services,2006 Q4
"3,726",North Carolina,Educational services,2006 Q4
109,North Dakota,Educational services,2006 Q4
"4,390",Ohio,Educational services,2006 Q4
747,Oklahoma,Educational services,2006 Q4
"1,277",Oregon,Educational services,2006 Q4
"11,616",Pennsylvania,Educational services,2006 Q4
"7,870",Plains,Educational services,2006 Q4
"1,316",Rhode Island,Educational services,2006 Q4
"3,571",Rocky Mountain,Educational services,2006 Q4
"1,004",South Carolina,Educational services,2006 Q4
238,South Dakota,Educational services,2006 Q4
"25,052",Southeast,Educational services,2006 Q4
"9,733",Southwest,Educational services,2006 Q4
"2,090",Tennessee,Educational services,2006 Q4
"6,454",Texas,Educational services,2006 Q4
"147,197",United States,Educational services,2006 Q4
"1,301",Utah,Educational services,2006 Q4
593,Vermont,Educational services,2006 Q4
"3,311",Virginia,Educational services,2006 Q4
"1,752",Washington,Educational services,2006 Q4
268,West Virginia,Educational services,2006 Q4
"2,191",Wisconsin,Educational services,2006 Q4
63,Wyoming,Educational services,2006 Q4
"8,812",Alabama,Finance and insurance,2006 Q4
998,Alaska,Finance and insurance,2006 Q4
"13,185",Arizona,Finance and insurance,2006 Q4
"3,723",Arkansas,Finance and insurance,2006 Q4
"99,576",California,Finance and insurance,2006 Q4
"13,418",Colorado,Finance and insurance,2006 Q4
"35,025",Connecticut,Finance and insurance,2006 Q4
"14,953",Delaware,Finance and insurance,2006 Q4
"3,688",District of Columbia,Finance and insurance,2006 Q4
"128,732",Far West,Finance and insurance,2006 Q4
"41,378",Florida,Finance and insurance,2006 Q4
"26,648",Georgia,Finance and insurance,2006 Q4
"155,956",Great Lakes,Finance and insurance,2006 Q4
"2,106",Hawaii,Finance and insurance,2006 Q4
"2,254",Idaho,Finance and insurance,2006 Q4
"61,538",Illinois,Finance and insurance,2006 Q4
"14,143",Indiana,Finance and insurance,2006 Q4
"16,324",Iowa,Finance and insurance,2006 Q4
"5,617",Kansas,Finance and insurance,2006 Q4
"7,031",Kentucky,Finance and insurance,2006 Q4
"6,256",Louisiana,Finance and insurance,2006 Q4
"2,638",Maine,Finance and insurance,2006 Q4
"15,279",Maryland,Finance and insurance,2006 Q4
"34,084",Massachusetts,Finance and insurance,2006 Q4
"25,154",Michigan,Finance and insurance,2006 Q4
"286,899",Mideast,Finance and insurance,2006 Q4
"21,227",Minnesota,Finance and insurance,2006 Q4
"3,577",Mississippi,Finance and insurance,2006 Q4
"16,518",Missouri,Finance and insurance,2006 Q4
"1,489",Montana,Finance and insurance,2006 Q4
"7,108",Nebraska,Finance and insurance,2006 Q4
"5,710",Nevada,Finance and insurance,2006 Q4
"81,252",New England,Finance and insurance,2006 Q4
"4,194",New Hampshire,Finance and insurance,2006 Q4
"32,588",New Jersey,Finance and insurance,2006 Q4
"2,111",New Mexico,Finance and insurance,2006 Q4
"183,794",New York,Finance and insurance,2006 Q4
"30,483",North Carolina,Finance and insurance,2006 Q4
"1,388",North Dakota,Finance and insurance,2006 Q4
"38,222",Ohio,Finance and insurance,2006 Q4
"5,645",Oklahoma,Finance and insurance,2006 Q4
"6,730",Oregon,Finance and insurance,2006 Q4
"36,561",Pennsylvania,Finance and insurance,2006 Q4
"73,483",Plains,Finance and insurance,2006 Q4
"4,050",Rhode Island,Finance and insurance,2006 Q4
"28,164",Rocky Mountain,Finance and insurance,2006 Q4
"6,669",South Carolina,Finance and insurance,2006 Q4
"5,535",South Dakota,Finance and insurance,2006 Q4
"165,923",Southeast,Finance and insurance,2006 Q4
"74,569",Southwest,Finance and insurance,2006 Q4
"11,676",Tennessee,Finance and insurance,2006 Q4
"53,629",Texas,Finance and insurance,2006 Q4
"995,781",United States,Finance and insurance,2006 Q4
"10,240",Utah,Finance and insurance,2006 Q4
"1,269",Vermont,Finance and insurance,2006 Q4
"17,768",Virginia,Finance and insurance,2006 Q4
"13,640",Washington,Finance and insurance,2006 Q4
"2,090",West Virginia,Finance and insurance,2006 Q4
"17,021",Wisconsin,Finance and insurance,2006 Q4
739,Wyoming,Finance and insurance,2006 Q4
"29,506",Alabama,Government,2006 Q4
"8,895",Alaska,Government,2006 Q4
"34,414",Arizona,Government,2006 Q4
"13,693",Arkansas,Government,2006 Q4
"255,344",California,Government,2006 Q4
"32,104",Colorado,Government,2006 Q4
"23,673",Connecticut,Government,2006 Q4
"5,860",Delaware,Government,2006 Q4
"33,148",District of Columbia,Government,2006 Q4
"363,717",Far West,Government,2006 Q4
"95,643",Florida,Government,2006 Q4
"56,748",Georgia,Government,2006 Q4
"243,033",Great Lakes,Government,2006 Q4
"14,089",Hawaii,Government,2006 Q4
"8,199",Idaho,Government,2006 Q4
"70,795",Illinois,Government,2006 Q4
"31,851",Indiana,Government,2006 Q4
"16,180",Iowa,Government,2006 Q4
"17,779",Kansas,Government,2006 Q4
"24,620",Kentucky,Government,2006 Q4
"24,792",Louisiana,Government,2006 Q4
"7,513",Maine,Government,2006 Q4
"61,011",Maryland,Government,2006 Q4
"44,741",Massachusetts,Government,2006 Q4
"50,528",Michigan,Government,2006 Q4
"363,438",Mideast,Government,2006 Q4
"28,649",Minnesota,Government,2006 Q4
"16,315",Mississippi,Government,2006 Q4
"32,150",Missouri,Government,2006 Q4
"5,764",Montana,Government,2006 Q4
"11,976",Nebraska,Government,2006 Q4
"14,258",Nevada,Government,2006 Q4
"95,336",New England,Government,2006 Q4
"7,748",New Hampshire,Government,2006 Q4
"57,575",New Jersey,Government,2006 Q4
"19,079",New Mexico,Government,2006 Q4
"141,079",New York,Government,2006 Q4
"57,346",North Carolina,Government,2006 Q4
"4,328",North Dakota,Government,2006 Q4
"60,935",Ohio,Government,2006 Q4
"23,077",Oklahoma,Government,2006 Q4
"21,124",Oregon,Government,2006 Q4
"64,791",Pennsylvania,Government,2006 Q4
"115,732",Plains,Government,2006 Q4
"7,819",Rhode Island,Government,2006 Q4
"67,013",Rocky Mountain,Government,2006 Q4
"27,272",South Carolina,Government,2006 Q4
"4,671",South Dakota,Government,2006 Q4
"462,488",Southeast,Government,2006 Q4
"207,795",Southwest,Government,2006 Q4
"31,647",Tennessee,Government,2006 Q4
"131,222",Texas,Government,2006 Q4
"1,918,510",United States,Government,2006 Q4
"16,340",Utah,Government,2006 Q4
"3,841",Vermont,Government,2006 Q4
"74,475",Virginia,Government,2006 Q4
"50,005",Washington,Government,2006 Q4
"10,441",West Virginia,Government,2006 Q4
"28,922",Wisconsin,Government,2006 Q4
"4,606",Wyoming,Government,2006 Q4
"11,661",Alabama,Health care and social assistance,2006 Q4
"2,280",Alaska,Health care and social assistance,2006 Q4
"17,628",Arizona,Health care and social assistance,2006 Q4
"7,400",Arkansas,Health care and social assistance,2006 Q4
"105,456",California,Health care and social assistance,2006 Q4
"13,418",Colorado,Health care and social assistance,2006 Q4
"16,694",Connecticut,Health care and social assistance,2006 Q4
"3,312",Delaware,Health care and social assistance,2006 Q4
"4,067",District of Columbia,Health care and social assistance,2006 Q4
"149,513",Far West,Health care and social assistance,2006 Q4
"56,796",Florida,Health care and social assistance,2006 Q4
"23,518",Georgia,Health care and social assistance,2006 Q4
"157,924",Great Lakes,Health care and social assistance,2006 Q4
"3,858",Hawaii,Health care and social assistance,2006 Q4
"3,664",Idaho,Health care and social assistance,2006 Q4
"42,960",Illinois,Health care and social assistance,2006 Q4
"20,240",Indiana,Health care and social assistance,2006 Q4
"9,354",Iowa,Health care and social assistance,2006 Q4
"8,626",Kansas,Health care and social assistance,2006 Q4
"12,359",Kentucky,Health care and social assistance,2006 Q4
"12,071",Louisiana,Health care and social assistance,2006 Q4
"5,803",Maine,Health care and social assistance,2006 Q4
"20,439",Maryland,Health care and social assistance,2006 Q4
"31,887",Massachusetts,Health care and social assistance,2006 Q4
"32,527",Michigan,Health care and social assistance,2006 Q4
"193,360",Mideast,Health care and social assistance,2006 Q4
"21,977",Minnesota,Health care and social assistance,2006 Q4
"6,437",Mississippi,Health care and social assistance,2006 Q4
"19,210",Missouri,Health care and social assistance,2006 Q4
"2,909",Montana,Health care and social assistance,2006 Q4
"6,111",Nebraska,Health care and social assistance,2006 Q4
"6,012",Nevada,Health care and social assistance,2006 Q4
"66,730",New England,Health care and social assistance,2006 Q4
"5,093",New Hampshire,Health care and social assistance,2006 Q4
"34,484",New Jersey,Health care and social assistance,2006 Q4
"5,007",New Mexico,Health care and social assistance,2006 Q4
"79,004",New York,Health care and social assistance,2006 Q4
"26,390",North Carolina,Health care and social assistance,2006 Q4
"2,434",North Dakota,Health care and social assistance,2006 Q4
"41,400",Ohio,Health care and social assistance,2006 Q4
"9,584",Oklahoma,Health care and social assistance,2006 Q4
"12,277",Oregon,Health care and social assistance,2006 Q4
"52,054",Pennsylvania,Health care and social assistance,2006 Q4
"70,595",Plains,Health care and social assistance,2006 Q4
"4,845",Rhode Island,Health care and social assistance,2006 Q4
"27,265",Rocky Mountain,Health care and social assistance,2006 Q4
"9,723",South Carolina,Health care and social assistance,2006 Q4
"2,884",South Dakota,Health care and social assistance,2006 Q4
"214,578",Southeast,Health care and social assistance,2006 Q4
"94,755",Southwest,Health care and social assistance,2006 Q4
"21,395",Tennessee,Health care and social assistance,2006 Q4
"62,536",Texas,Health care and social assistance,2006 Q4
"974,720",United States,Health care and social assistance,2006 Q4
"6,030",Utah,Health care and social assistance,2006 Q4
"2,407",Vermont,Health care and social assistance,2006 Q4
"21,343",Virginia,Health care and social assistance,2006 Q4
"19,629",Washington,Health care and social assistance,2006 Q4
"5,485",West Virginia,Health care and social assistance,2006 Q4
"20,797",Wisconsin,Health care and social assistance,2006 Q4
"1,244",Wyoming,Health care and social assistance,2006 Q4
"4,919",Alabama,Information,2006 Q4
"1,066",Alaska,Information,2006 Q4
"7,231",Arizona,Information,2006 Q4
"3,184",Arkansas,Information,2006 Q4
"128,638",California,Information,2006 Q4
"19,221",Colorado,Information,2006 Q4
"9,384",Connecticut,Information,2006 Q4
"1,297",Delaware,Information,2006 Q4
"5,998",District of Columbia,Information,2006 Q4
"167,258",Far West,Information,2006 Q4
"31,556",Florida,Information,2006 Q4
"26,004",Georgia,Information,2006 Q4
"61,780",Great Lakes,Information,2006 Q4
"1,676",Hawaii,Information,2006 Q4
"1,185",Idaho,Information,2006 Q4
"23,066",Illinois,Information,2006 Q4
"5,949",Indiana,Information,2006 Q4
"4,162",Iowa,Information,2006 Q4
"7,100",Kansas,Information,2006 Q4
"4,064",Kentucky,Information,2006 Q4
"4,043",Louisiana,Information,2006 Q4
"1,299",Maine,Information,2006 Q4
"12,315",Maryland,Information,2006 Q4
"18,728",Massachusetts,Information,2006 Q4
"11,016",Michigan,Information,2006 Q4
"145,773",Mideast,Information,2006 Q4
"10,003",Minnesota,Information,2006 Q4
"1,895",Mississippi,Information,2006 Q4
"11,195",Missouri,Information,2006 Q4
893,Montana,Information,2006 Q4
"2,566",Nebraska,Information,2006 Q4
"2,815",Nevada,Information,2006 Q4
"34,129",New England,Information,2006 Q4
"2,102",New Hampshire,Information,2006 Q4
"22,103",New Jersey,Information,2006 Q4
"2,023",New Mexico,Information,2006 Q4
"80,684",New York,Information,2006 Q4
"11,899",North Carolina,Information,2006 Q4
"1,103",North Dakota,Information,2006 Q4
"13,961",Ohio,Information,2006 Q4
"3,934",Oklahoma,Information,2006 Q4
"5,521",Oregon,Information,2006 Q4
"23,403",Pennsylvania,Information,2006 Q4
"37,143",Plains,Information,2006 Q4
"1,917",Rhode Island,Information,2006 Q4
"25,832",Rocky Mountain,Information,2006 Q4
"4,038",South Carolina,Information,2006 Q4
"1,015",South Dakota,Information,2006 Q4
"120,386",Southeast,Information,2006 Q4
"56,244",Southwest,Information,2006 Q4
"8,378",Tennessee,Information,2006 Q4
"43,057",Texas,Information,2006 Q4
"648,645",United States,Information,2006 Q4
"4,066",Utah,Information,2006 Q4
706,Vermont,Information,2006 Q4
"18,935",Virginia,Information,2006 Q4
"27,508",Washington,Information,2006 Q4
"1,483",West Virginia,Information,2006 Q4
"7,788",Wisconsin,Information,2006 Q4
468,Wyoming,Information,2006 Q4
"1,521",Alabama,Management of companies and enterprises,2006 Q4
272,Alaska,Management of companies and enterprises,2006 Q4
"2,954",Arizona,Management of companies and enterprises,2006 Q4
"2,900",Arkansas,Management of companies and enterprises,2006 Q4
"29,886",California,Management of companies and enterprises,2006 Q4
"4,627",Colorado,Management of companies and enterprises,2006 Q4
"5,400",Connecticut,Management of companies and enterprises,2006 Q4
"1,635",Delaware,Management of companies and enterprises,2006 Q4
305,District of Columbia,Management of companies and enterprises,2006 Q4
"42,504",Far West,Management of companies and enterprises,2006 Q4
"10,673",Florida,Management of companies and enterprises,2006 Q4
"7,263",Georgia,Management of companies and enterprises,2006 Q4
"50,803",Great Lakes,Management of companies and enterprises,2006 Q4
830,Hawaii,Management of companies and enterprises,2006 Q4
"1,241",Idaho,Management of companies and enterprises,2006 Q4
"16,652",Illinois,Management of companies and enterprises,2006 Q4
"3,376",Indiana,Management of companies and enterprises,2006 Q4
"1,391",Iowa,Management of companies and enterprises,2006 Q4
"1,580",Kansas,Management of companies and enterprises,2006 Q4
"2,378",Kentucky,Management of companies and enterprises,2006 Q4
"2,297",Louisiana,Management of companies and enterprises,2006 Q4
704,Maine,Management of companies and enterprises,2006 Q4
"2,993",Maryland,Management of companies and enterprises,2006 Q4
"8,942",Massachusetts,Management of companies and enterprises,2006 Q4
"9,424",Michigan,Management of companies and enterprises,2006 Q4
"61,561",Mideast,Management of companies and enterprises,2006 Q4
"9,775",Minnesota,Management of companies and enterprises,2006 Q4
943,Mississippi,Management of companies and enterprises,2006 Q4
"8,667",Missouri,Management of companies and enterprises,2006 Q4
100,Montana,Management of companies and enterprises,2006 Q4
"2,071",Nebraska,Management of companies and enterprises,2006 Q4
"3,116",Nevada,Management of companies and enterprises,2006 Q4
"18,986",New England,Management of companies and enterprises,2006 Q4
"2,469",New Hampshire,Management of companies and enterprises,2006 Q4
"13,868",New Jersey,Management of companies and enterprises,2006 Q4
525,New Mexico,Management of companies and enterprises,2006 Q4
"26,896",New York,Management of companies and enterprises,2006 Q4
"9,384",North Carolina,Management of companies and enterprises,2006 Q4
360,North Dakota,Management of companies and enterprises,2006 Q4
"15,591",Ohio,Management of companies and enterprises,2006 Q4
"1,479",Oklahoma,Management of companies and enterprises,2006 Q4
"3,682",Oregon,Management of companies and enterprises,2006 Q4
